gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,3,Blue,mid,JimieN,oe:player:70e6d96860b77bb3e87663215b42a1f,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,Azir,Rengar,Ashe,Corki,Renata Glasc,Gnar,1709,1,5,1,10,17,7,0,0,0,0,0,0,0,0,0.5968,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,31143,1093.3762,0.432776,533.3996,327.0685,13,0.4564,13,0.4564,4,44,1.5448,13672,9910,347.9228,0.251013,11400,,265,263,2,,,9.3037,3104,4374,82,3403,5091,92,-299,-717,-10,0,0,0,0,0,0,5144,7071,132,5908,7975,147,-764,-904,-15,1,0,1,1,1,0
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,4,Blue,bot,MnM,oe:player:9a78213b3bc77c76369c2aca27257b9,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,Xayah,Rengar,Ashe,Corki,Renata Glasc,Gnar,1709,1,4,1,11,17,7,1,0,0,0,0,0,0,0,0.5968,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,16919,593.9965,0.235113,474.1720,226.9748,15,0.5266,10,0.3511,5,39,1.3692,13993,10231,359.1925,0.259144,11275,,309,289,20,,,10.8484,3541,3617,95,2687,2644,62,854,973,33,0,2,0,0,0,1,5545,5747,147,4649,5281,114,896,466,33,0,3,0,0,2,1
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,5,Blue,sup,Kaiwing,oe:player:0103d21d116b61eb55fa351242208cf,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,Nautilus,Rengar,Ashe,Corki,Renata Glasc,Gnar,1709,1,1,3,15,17,7,0,0,0,0,0,0,0,0,0.5968,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4358,153.0018,0.0605606,437.3084,707.9930,45,1.5799,28,0.9830,12,107,3.7566,8557,4795,168.3441,0.121454,7300,,53,53,0,,,1.8607,2627,2857,22,2460,1889,12,167,968,10,1,1,0,0,0,1,3897,3743,35,3667,3181,22,230,562,13,1,2,1,0,2,1
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,6,Red,top,ICU,oe:player:26bf7a7e68c0acc2c819ec162163038,HELL PIGS,oe:team:a31fdd71fc715fc1ee4a50fe19e828e,Udyr,Kalista,Aphelios,Lucian,Senna,Kai'Sa,1709,0,3,4,2,7,17,0,0,0,0,1,1,0,0,0.2458,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,14081,494.3593,0.253055,738.4669,1495.7519,14,0.4915,4,0.1404,7,30,1.0532,10337,6575,230.8367,0.247096,10375,,210,204,6,,,7.3727,3912,5330,85,3198,4898,82,714,432,3,1,0,0,0,0,1,5684,8375,139,4918,7779,136,766,596,3,1,0,0,0,0,1
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,7,Red,jng,Kazmma,oe:player:90738b0beaf27202def5974360f039c,HELL PIGS,oe:team:a31fdd71fc715fc1ee4a50fe19e828e,Nocturne,Kalista,Aphelios,Lucian,Senna,Kai'Sa,1709,0,2,4,3,7,17,0,0,0,0,0,0,0,0,0.2458,0.8426,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,5778,202.8555,0.103839,1097.1679,939.4617,12,0.4213,9,0.3160,9,42,1.4745,8655,4893,171.7847,0.183885,8175,,164,13,151,,,5.7578,3006,3212,66,3155,2759,53,-149,453,13,0,0,0,1,1,0,4681,5147,98,4750,4824,84,-69,323,14,1,1,1,1,2,0
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,8,Red,mid,ShengBai,oe:player:4e48dab33536a68aae644a288d64d65,HELL PIGS,oe:team:a31fdd71fc715fc1ee4a50fe19e828e,Orianna,Kalista,Aphelios,Lucian,Senna,Kai'Sa,1709,0,2,3,4,7,17,0,0,0,0,0,0,0,0,0.2458,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,18574,652.1006,0.333801,554.5699,507.3844,8,0.2809,5,0.1755,4,23,0.8075,10653,6891,241.9310,0.258972,10550,,231,231,0,,,8.1100,3403,5091,92,3104,4374,82,299,717,10,0,0,0,0,0,0,5908,7975,147,5144,7071,132,764,904,15,1,1,0,1,0,1
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,9,Red,bot,GodJJ,oe:player:94febb5b16671d3d345f1998ab6ceca,HELL PIGS,oe:team:a31fdd71fc715fc1ee4a50fe19e828e,Varus,Kalista,Aphelios,Lucian,Senna,Kai'Sa,1709,0,0,3,4,7,17,0,0,0,0,0,0,0,0,0.2458,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,13010,456.7583,0.233808,437.1328,206.3312,12,0.4213,3,0.1053,3,23,0.8075,9364,5602,196.6764,0.21053,7975,,230,230,0,,,8.0749,2687,2644,62,3541,3617,95,-854,-973,-33,0,0,1,0,2,0,4649,5281,114,5545,5747,147,-896,-466,-33,0,2,1,0,3,0
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,10,Red,sup,Arding,oe:player:8fdc2bafb90349478271d33a1d215d4,HELL PIGS,oe:team:a31fdd71fc715fc1ee4a50fe19e828e,Rakan,Kalista,Aphelios,Lucian,Senna,Kai'Sa,1709,0,0,3,6,7,17,0,0,0,0,0,0,0,0,0.2458,0.8426,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,4201,147.4898,0.0754978,553.0954,545.3013,66,2.3171,12,0.4213,13,105,3.6864,6410,2648,92.9666,0.099516,6425,,29,29,0,,,1.0181,2460,1889,12,2627,2857,22,-167,-968,-10,0,0,1,1,1,0,3667,3181,22,3897,3743,35,-230,-562,-13,0,2,1,1,2,1
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,100,Blue,team,,,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,,Rengar,Ashe,Corki,Renata Glasc,Gnar,1709,1,17,7,52,17,7,2,0,0,0,0,,,,0.5968,0.8426,0,1,3,1,3,0,0,0,0,1,0,,0,0,1,1,0,1,1,0,1,10,2,1,1,2,4,2,0,71961,2526.4248,,2702.3171,3963.6864,92,3.2300,72,2.5278,34,267,9.3739,58290,39480,1386.0737,,49150,0.121964,,864,161,,,35.9860,15625,18505,334,15468,18166,317,157,339,17,2,4,1,1,0,2,24254,29164,534,24589,29959,520,-335,-795,14,3,7,3,3,6,3
LOLTMNT02_29818,complete,,PCS,2024,Spring,0,2024-01-25 11:20:24,1,14.01,200,Red,team,,,HELL PIGS,oe:team:a31fdd71fc715fc1ee4a50fe19e828e,,Kalista,Aphelios,Lucian,Senna,Kai'Sa,1709,0,7,17,19,7,17,0,0,0,0,1,,,,0.2458,0.8426,1,3,1,3,1,1,0,0,1,1,0,,0,0,0,0,1,0,0,1,0,2,10,0,0,4,2,0,2,55644,1953.5635,,3380.4330,3694.2305,112,3.9321,33,1.1586,36,223,7.8291,45419,26609,934.1954,,43500,-0.121964,,707,157,,,30.3335,15468,18166,317,15625,18505,334,-157,-339,-17,1,0,2,2,4,1,24589,29959,520,24254,29164,534,335,795,-14,3,6,3,3,7,3
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,K'Sante,Varus,Kalista,Corki,Yone,Tristana,1657,0,1,3,2,8,24,0,0,0,0,0,0,0,1,0.2897,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,10462,378.8292,0.210346,917.0911,1299.6862,6,0.2173,4,0.1448,3,19,0.6880,8657,5001,181.0863,0.189031,8375,,217,217,0,,,7.8576,3377,4874,74,3601,4918,71,-224,-44,3,1,1,1,1,0,2,5246,8020,134,5463,7937,128,-217,83,6,1,1,1,1,0,2
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,2,Blue,jng,GIDEON,oe:player:60b1614a632775c97a37a57bda799f2,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Lee Sin,Varus,Kalista,Corki,Yone,Tristana,1657,0,3,5,2,8,24,1,0,0,0,0,0,0,0,0.2897,1.1587,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,8113,293.7719,0.163118,1082.5347,723.4400,16,0.5794,10,0.3621,9,41,1.4846,8456,4800,173.8081,0.181434,8350,,140,24,116,,,5.0694,4154,3390,64,2824,2754,50,1330,636,14,3,1,0,0,2,2,5512,5267,94,4394,4608,78,1118,659,16,3,1,1,0,3,3
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Azir,Varus,Kalista,Corki,Yone,Tristana,1657,0,1,4,2,8,24,0,0,0,0,0,0,0,0,0.2897,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,11576,419.1672,0.232744,669.1249,291.1648,5,0.1811,8,0.2897,3,22,0.7966,9778,6122,221.6777,0.231402,9575,,264,264,0,,,9.5594,3433,5052,97,3750,5150,100,-317,-98,-3,0,1,0,0,0,0,5375,7713,155,6756,7969,150,-1381,-256,5,0,1,0,3,1,0
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,4,Blue,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Lucian,Varus,Kalista,Corki,Yone,Tristana,1657,0,1,7,5,8,24,0,0,0,0,0,0,0,0,0.2897,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,2,13036,472.0338,0.262099,829.8612,262.3416,24,0.8690,11,0.3983,4,48,1.7381,9720,6064,219.5775,0.22921,9275,,186,186,0,,,6.7351,3519,2713,65,3818,3133,75,-299,-420,-10,0,3,2,2,0,0,5543,4505,101,6665,5569,123,-1122,-1064,-22,1,3,4,3,2,0
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,Nami,Varus,Kalista,Corki,Yone,Tristana,1657,0,2,5,4,8,24,0,0,0,0,0,0,0,0,0.2897,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6550,237.1756,0.131693,563.5727,198.1774,48,1.7381,9,0.3259,16,79,2.8606,8125,4469,161.8226,0.168923,7850,,43,43,0,,,1.5570,2885,2832,16,2920,2486,32,-35,346,-16,1,2,0,0,2,1,4285,4189,28,4765,3990,46,-480,199,-18,1,3,1,0,5,1
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Udyr,Poppy,Orianna,Senna,Vi,Rell,1657,1,3,2,7,24,8,0,0,0,0,1,1,0,0,0.8690,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,15218,551.0441,0.161833,759.6500,1842.1485,12,0.4345,5,0.1811,6,34,1.2311,11775,8119,293.9891,0.190007,11650,,220,216,4,,,7.9662,3601,4918,71,3377,4874,74,224,44,-3,1,0,2,1,1,1,5463,7937,128,5246,8020,134,217,-83,-6,1,0,2,1,1,1
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Maokai,Poppy,Orianna,Senna,Vi,Rell,1657,1,1,3,18,24,8,0,0,0,0,0,0,0,0,0.8690,1.1587,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,12081,437.4532,0.128473,1150.4285,1262.2812,14,0.5069,9,0.3259,10,49,1.7743,9983,6327,229.1008,0.14807,8550,,153,22,131,,,5.5401,2824,2754,50,4154,3390,64,-1330,-636,-14,0,2,2,3,1,0,4394,4608,78,5512,5267,94,-1118,-659,-16,0,3,3,3,1,1
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Jayce,Poppy,Orianna,Senna,Vi,Rell,1657,1,10,1,4,24,8,3,0,0,0,0,0,0,0,0.8690,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,32345,1171.2130,0.343968,423.3675,298.2981,13,0.4707,13,0.4707,8,48,1.7381,15383,11727,424.6349,0.274443,13850,,284,248,36,,,10.2836,3750,5150,100,3433,5052,97,317,98,3,0,0,0,0,1,0,6756,7969,150,5375,7713,155,1381,256,-5,3,1,0,0,1,0
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,9,Red,bot,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Aphelios,Poppy,Orianna,Senna,Vi,Rell,1657,1,10,0,9,24,8,2,1,1,0,0,0,0,0,0.8690,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,0,31109,1126.4575,0.330824,351.7441,577.7308,24,0.8690,18,0.6518,1,66,2.3899,14947,11291,408.8473,0.26424,12275,,247,235,12,,,8.9439,3818,3133,75,3519,2713,65,299,420,10,2,0,0,0,3,2,6665,5569,123,5543,4505,101,1122,1064,22,3,2,0,1,3,4
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Milio,Poppy,Orianna,Senna,Vi,Rell,1657,1,0,2,19,24,8,0,0,0,0,0,0,0,0,0.8690,1.1587,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3282,118.8413,0.0349019,447.8093,232.2873,38,1.3760,17,0.6156,12,87,3.1503,8922,5266,190.6820,0.12324,7800,,63,63,0,,,2.2812,2920,2486,32,2885,2832,16,35,-346,16,0,2,1,1,2,0,4765,3990,46,4285,4189,28,480,-199,18,0,5,1,1,3,1
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,100,Blue,team,,,OKSavingsBank BRION,oe:team:66eccb6faca7fd5e3cdf4ccf903385c,,Varus,Kalista,Corki,Yone,Tristana,1657,0,8,24,15,8,24,1,0,0,0,0,,,,0.2897,1.1587,1,1,2,1,2,0,0,0,1,0,0,,0,0,1,1,0,0,0,1,0,1,11,0,0,2,9,0,3,49737,1800.9777,,4062.1847,2774.8099,99,3.5848,42,1.5208,35,209,7.5679,44736,26457,958.0084,,43425,-0.219375,,734,116,,,30.7785,17368,18861,316,16913,18441,328,455,420,-12,5,8,3,3,4,5,25961,29694,512,28043,30073,525,-2082,-379,-13,6,9,7,7,11,6
LOLTMNT02_30776,complete,,LCK,2024,Spring,0,2024-01-25 11:26:48,2,14.01,200,Red,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,,Poppy,Orianna,Senna,Vi,Rell,1657,1,24,8,57,24,8,5,1,1,0,1,,,,0.8690,1.1587,0,2,1,2,1,0,0,1,0,0,1,,0,0,0,0,1,1,1,0,1,11,1,1,1,9,2,3,0,94035,3405.0091,,3132.9994,4212.7459,101,3.6572,62,2.2450,37,284,10.2836,61010,42731,1547.2903,,54125,0.219375,,784,183,,,35.0151,16913,18441,328,17368,18861,316,-455,-420,12,3,4,5,5,8,3,28043,30073,525,25961,29694,512,2082,379,13,7,11,6,6,9,7
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,1,Blue,top,Pun,oe:player:6644a7352d32c9c4443017798130b61,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,Udyr,Neeko,Rumble,Ashe,K'Sante,LeBlanc,1898,0,2,3,2,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,11535,364.6470,0.208782,792.8662,1704.5627,13,0.4110,6,0.1897,10,34,1.0748,10207,6059,191.5385,0.189297,10100,,229,225,4,,,7.2392,3220,4685,74,2956,4776,71,264,-91,3,1,0,0,0,0,1,5341,7707,118,4726,7336,119,615,371,-1,2,0,0,0,0,2
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,2,Blue,jng,Ikigai,oe:player:1c34f8a8b5febdcefefbc87e60f0569,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,Maokai,Neeko,Rumble,Ashe,K'Sante,LeBlanc,1898,0,3,4,6,11,11,0,0,0,0,1,1,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,10783,340.8746,0.195171,763.4352,1310.0738,12,0.3793,17,0.5374,12,55,1.7387,9761,5613,177.4394,0.175364,9200,,151,24,127,,,4.7734,3722,3111,58,3160,3300,67,562,-189,-9,2,1,1,0,1,0,5502,4814,81,4548,5140,97,954,-326,-16,3,2,1,0,1,1
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,3,Blue,mid,Richard I,oe:player:907981676d2da4ac8a65caf0f2e34a9,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,Jayce,Neeko,Rumble,Ashe,K'Sante,LeBlanc,1898,0,0,0,6,11,11,0,0,0,0,1,0,1,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,14279,451.3909,0.258448,332.9083,208.3562,17,0.5374,6,0.1897,7,46,1.4542,11730,7582,239.6839,0.236876,11875,,286,282,4,,,9.0411,3662,4681,92,3627,4624,89,35,57,3,0,2,0,1,0,1,5393,7413,142,5362,6998,139,31,415,3,0,3,0,1,0,2
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,4,Blue,bot,Slowz,oe:player:e28bed4fc154ef5fd8aabcc0334a464,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,Kalista,Neeko,Rumble,Ashe,K'Sante,LeBlanc,1898,0,5,2,2,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12216,386.1749,0.221108,605.8166,365.6586,10,0.3161,5,0.1581,4,26,0.8219,13417,9269,293.0137,0.289577,12250,,296,273,23,,,9.3572,3078,3529,78,3620,3385,89,-542,144,-11,0,0,1,0,1,0,5862,6026,132,5849,5871,145,13,155,-13,2,1,1,0,1,0
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,5,Blue,sup,Hieu3,oe:player:a8e26f0750651e61584c8fd99328752,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,Renata Glasc,Neeko,Rumble,Ashe,K'Sante,LeBlanc,1898,0,1,2,6,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,6436,203.4563,0.116491,415.2582,384.5311,89,2.8135,17,0.5374,15,137,4.3309,7633,3485,110.1686,0.108886,7025,,28,28,0,,,0.8851,2182,1913,8,2965,2545,5,-783,-632,3,0,0,0,1,0,1,3537,3418,12,4664,3535,12,-1127,-117,0,0,3,0,1,0,2
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,6,Red,top,Hasmed,oe:player:4d433d67abfab3b3fea642fbcab80e0,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,Gnar,Orianna,Nocturne,Draven,Yone,Jax,1898,1,1,3,3,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,14942,472.3498,0.218332,719.3678,614.6365,13,0.4110,9,0.2845,5,38,1.2013,12498,8350,263.9621,0.19726,11958,,279,259,20,,,8.8198,2956,4776,71,3220,4685,74,-264,91,-3,0,0,1,1,0,0,4726,7336,119,5341,7707,118,-615,-371,1,0,0,2,2,0,0
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,7,Red,jng,Qiang,oe:player:e52f23b6a2184dec178ea91f4738cfb,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,Rell,Orianna,Nocturne,Draven,Yone,Jax,1898,1,1,2,7,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,6671,210.8851,0.0974765,731.7597,1051.8651,17,0.5374,9,0.2845,16,48,1.5174,10449,6301,199.1886,0.148857,8725,,157,10,147,,,4.9631,3160,3300,67,3722,3111,58,-562,189,9,0,1,0,2,1,1,4548,5140,97,5502,4814,81,-954,326,16,0,1,1,3,2,1
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,8,Red,mid,Aress,oe:player:f6d8ec0afe458e19c057c1407d7da27,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,Tristana,Orianna,Nocturne,Draven,Yone,Jax,1898,1,4,3,2,11,11,0,0,0,0,0,0,0,1,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,15166,479.4310,0.221605,418.7671,401.5068,14,0.4426,12,0.3793,6,38,1.2013,14423,10275,324.8156,0.242733,12400,,301,273,28,,,9.5153,3627,4624,89,3662,4681,92,-35,-57,-3,1,0,1,0,2,0,5362,6998,139,5393,7413,142,-31,-415,-3,1,0,2,0,3,0
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,9,Red,bot,Eddie,oe:player:e5f6c83e6e97c74fc9e9760fc8972ae,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,Varus,Orianna,Nocturne,Draven,Yone,Jax,1898,1,4,0,5,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,21660,684.7208,0.316495,330.0316,184.2044,14,0.4426,13,0.4110,4,29,0.9168,15181,11033,348.7777,0.260639,12900,,324,316,8,,,10.2424,3620,3385,89,3078,3529,78,542,-144,11,0,1,0,0,0,1,5849,5871,145,5862,6026,132,-13,-155,13,0,1,0,2,1,1
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,10,Red,sup,Taki,oe:player:1b90b5086aa57992143a92a2899b8e0,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,Senna,Orianna,Nocturne,Draven,Yone,Jax,1898,1,1,3,8,11,11,0,0,0,0,0,0,0,0,0.3477,0.6955,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,9998,316.0590,0.146091,313.3720,150.6322,55,1.7387,39,1.2329,13,127,4.0148,10519,6371,201.4015,0.150511,8925,,57,57,0,,,1.8019,2965,2545,5,2182,1913,8,783,632,-3,1,0,1,0,0,0,4664,3535,12,3537,3418,12,1127,117,0,1,0,2,0,3,0
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,100,Blue,team,,,CERBERUS Esports,oe:team:05825167aedac3dc1e6f72133f52604,,Neeko,Rumble,Ashe,K'Sante,LeBlanc,1898,0,11,11,22,11,11,0,0,0,0,1,,,,0.3477,0.6955,0,3,2,3,2,0,0,0,0,1,2,,0,0,1,1,0,0,0,1,0,3,11,1,0,4,7,0,3,55249,1746.5437,,2910.2845,3973.1823,141,4.4573,51,1.6122,48,298,9.4204,52748,32010,1011.9073,,50450,-0.0846258,,832,158,,,31.2961,15864,17919,310,16328,18630,321,-464,-711,-11,3,3,2,2,2,3,25635,29378,485,25149,28880,512,486,498,-27,7,9,2,2,2,7
LOLTMNT03_33555,complete,,VCS,2024,Spring,0,2024-01-25 12:06:00,1,14.01,200,Red,team,,,Team Secret,oe:team:ee140e8e9d6abd0bfd2b7bc94639d43,,Orianna,Nocturne,Draven,Yone,Jax,1898,1,11,11,25,11,11,0,0,0,0,0,,,,0.3477,0.6955,1,2,3,2,3,1,0,0,0,0,1,,0,0,0,0,1,1,1,0,1,11,3,0,1,7,4,3,0,68437,2163.4457,,2513.2982,2402.8451,113,3.5722,82,2.5922,44,280,8.8514,63070,42332,1338.2086,,54908,0.0846258,,915,203,,,35.3425,16328,18630,321,15864,17919,310,464,711,11,2,2,3,3,3,2,25149,28880,512,25635,29378,485,-486,-498,27,2,2,7,7,9,2
LOLTMNT02_30796,complete,,PCS,2024,Spring,0,2024-01-25 12:13:01,2,14.01,1,Blue,top,Jiang,oe:player:52406fdacf49f94a54f1c19c506624e,Frank Esports,oe:team:957a0b20bb6ce6491d39eb82e5fcb17,Jax,Rengar,Ashe,Orianna,Renata Glasc,Poppy,1838,1,10,0,4,20,2,2,2,0,0,1,0,1,0,0.6529,0.7182,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,23718,774.2546,0.283854,736.3221,751.1752,14,0.4570,2,0.0653,5,22,0.7182,17917,13892,453.4929,0.32803,16058,,335,316,19,,,10.9358,3665,5344,87,3166,4989,84,499,355,3,1,1,0,0,0,2,6244,8471,137,4421,6906,112,1823,1565,25,2,1,0,0,0,3
